# Date Start, 2025-11-13 15:00:00.000000
# ExB probe type, Sample ExB probe
# ExB probe info, 1 meter away from thruster
# Test condition note, HET, m_dot = 10 sccm, Xe, V_dis = 200 V, I_dis = 1 A
# Time, V_electrode_+ [V], V_electrode_- [V] I_ave [A], I_SD [A], N_sample [count], I_max [A], I_min [A]
2025-11-13 15:00:29,1.550000e+01,-1.550000e+01,3.069802e-09,4.604703e-10,3.000000e+00,4.451213e-09,1.688391e-09,1.000000e-07
2025-11-13 15:00:30,1.600000e+01,-1.600000e+01,4.134078e-09,6.201117e-10,3.000000e+00,5.994413e-09,2.273743e-09,1.000000e-07
2025-11-13 15:00:31,1.650000e+01,-1.650000e+01,4.954815e-09,7.432223e-10,3.000000e+00,7.184482e-09,2.725148e-09,1.000000e-07
2025-11-13 15:00:32,1.700000e+01,-1.700000e+01,5.567866e-09,8.351799e-10,3.000000e+00,8.073406e-09,3.062326e-09,1.000000e-07
2025-11-13 15:00:33,1.750000e+01,-1.750000e+01,6.414708e-09,9.622061e-10,3.000000e+00,9.301326e-09,3.528089e-09,1.000000e-07
2025-11-13 15:00:34,1.800000e+01,-1.800000e+01,7.739696e-09,1.160954e-09,3.000000e+00,1.122256e-08,4.256833e-09,1.000000e-07
2025-11-13 15:00:35,1.850000e+01,-1.850000e+01,8.468039e-09,1.270206e-09,3.000000e+00,1.227866e-08,4.657422e-09,1.000000e-07
2025-11-13 15:00:36,1.900000e+01,-1.900000e+01,8.706783e-09,1.306017e-09,3.000000e+00,1.262484e-08,4.788731e-09,1.000000e-07
2025-11-13 15:00:37,1.950000e+01,-1.950000e+01,9.759898e-09,1.463985e-09,3.000000e+00,1.415185e-08,5.367944e-09,1.000000e-07
2025-11-13 15:00:38,2.000000e+01,-2.000000e+01,9.132236e-09,1.369835e-09,3.000000e+00,1.324174e-08,5.022730e-09,1.000000e-07
2025-11-13 15:00:39,2.050000e+01,-2.050000e+01,8.930285e-09,1.339543e-09,3.000000e+00,1.294891e-08,4.911657e-09,1.000000e-07
2025-11-13 15:00:40,2.100000e+01,-2.100000e+01,9.140061e-09,1.371009e-09,3.000000e+00,1.325309e-08,5.027034e-09,1.000000e-07
2025-11-13 15:00:41,2.150000e+01,-2.150000e+01,8.321567e-09,1.248235e-09,3.000000e+00,1.206627e-08,4.576862e-09,1.000000e-07
2025-11-13 15:00:42,2.200000e+01,-2.200000e+01,7.537251e-09,1.130588e-09,3.000000e+00,1.092901e-08,4.145488e-09,1.000000e-07
2025-11-13 15:00:43,2.250000e+01,-2.250000e+01,6.457965e-09,9.686947e-10,3.000000e+00,9.364049e-09,3.551881e-09,1.000000e-07
2025-11-13 15:00:44,2.300000e+01,-2.300000e+01,6.028729e-09,9.043093e-10,3.000000e+00,8.741657e-09,3.315801e-09,1.000000e-07
2025-11-13 15:00:45,2.350000e+01,-2.350000e+01,5.859107e-09,8.788661e-10,3.000000e+00,8.495705e-09,3.222509e-09,1.000000e-07
2025-11-13 15:00:46,2.400000e+01,-2.400000e+01,5.379830e-09,8.069746e-10,3.000000e+00,7.800754e-09,2.958907e-09,1.000000e-07
2025-11-13 15:00:47,2.450000e+01,-2.450000e+01,5.084817e-09,7.627226e-10,3.000000e+00,7.372985e-09,2.796649e-09,1.000000e-07
2025-11-13 15:00:48,2.500000e+01,-2.500000e+01,4.500143e-09,6.750215e-10,3.000000e+00,6.525208e-09,2.475079e-09,1.000000e-07
2025-11-13 15:00:49,2.550000e+01,-2.550000e+01,4.756524e-09,7.134786e-10,3.000000e+00,6.896960e-09,2.616088e-09,1.000000e-07
2025-11-13 15:00:50,2.600000e+01,-2.600000e+01,5.155973e-09,7.733959e-10,3.000000e+00,7.476160e-09,2.835785e-09,1.000000e-07
2025-11-13 15:00:51,2.650000e+01,-2.650000e+01,5.475094e-09,8.212640e-10,3.000000e+00,7.938886e-09,3.011302e-09,1.000000e-07
2025-11-13 15:00:52,2.700000e+01,-2.700000e+01,6.480917e-09,9.721376e-10,3.000000e+00,9.397330e-09,3.564504e-09,1.000000e-07
2025-11-13 15:00:53,2.750000e+01,-2.750000e+01,6.302406e-09,9.453610e-10,3.000000e+00,9.138489e-09,3.466324e-09,1.000000e-07
2025-11-13 15:00:54,2.800000e+01,-2.800000e+01,5.857983e-09,8.786975e-10,3.000000e+00,8.494076e-09,3.221891e-09,1.000000e-07
2025-11-13 15:00:55,2.850000e+01,-2.850000e+01,6.091120e-09,9.136681e-10,3.000000e+00,8.832124e-09,3.350116e-09,1.000000e-07
2025-11-13 15:00:56,2.900000e+01,-2.900000e+01,5.760689e-09,8.641034e-10,3.000000e+00,8.353000e-09,3.168379e-09,1.000000e-07
2025-11-13 15:00:57,2.950000e+01,-2.950000e+01,5.788980e-09,8.683470e-10,3.000000e+00,8.394021e-09,3.183939e-09,1.000000e-07
2025-11-13 15:00:58,3.000000e+01,-3.000000e+01,5.047753e-09,7.571630e-10,3.000000e+00,7.319242e-09,2.776264e-09,1.000000e-07
2025-11-13 15:00:59,3.050000e+01,-3.050000e+01,4.376800e-09,6.565200e-10,3.000000e+00,6.346360e-09,2.407240e-09,1.000000e-07
2025-11-13 15:01:00,3.100000e+01,-3.100000e+01,3.615682e-09,5.423523e-10,3.000000e+00,5.242739e-09,1.988625e-09,1.000000e-07
2025-11-13 15:01:01,3.150000e+01,-3.150000e+01,3.642921e-09,5.464381e-10,3.000000e+00,5.282235e-09,2.003607e-09,1.000000e-07
2025-11-13 15:01:02,3.200000e+01,-3.200000e+01,3.078267e-09,4.617400e-10,3.000000e+00,4.463487e-09,1.693047e-09,1.000000e-07
2025-11-13 15:01:03,3.250000e+01,-3.250000e+01,2.079694e-09,3.119542e-10,3.000000e+00,3.015557e-09,1.143832e-09,1.000000e-07
2025-11-13 15:01:04,3.300000e+01,-3.300000e+01,2.418162e-09,3.627243e-10,3.000000e+00,3.506335e-09,1.329989e-09,1.000000e-07
2025-11-13 15:01:05,3.350000e+01,-3.350000e+01,1.796654e-09,2.694981e-10,3.000000e+00,2.605149e-09,9.881599e-10,1.000000e-07
2025-11-13 15:01:06,3.400000e+01,-3.400000e+01,1.927995e-09,2.891993e-10,3.000000e+00,2.795593e-09,1.060397e-09,1.000000e-07
2025-11-13 15:01:07,3.450000e+01,-3.450000e+01,1.937864e-09,2.906796e-10,3.000000e+00,2.809903e-09,1.065825e-09,1.000000e-07
2025-11-13 15:01:08,3.500000e+01,-3.500000e+01,1.477552e-09,2.216327e-10,3.000000e+00,2.142450e-09,8.126534e-10,1.000000e-07
2025-11-13 15:01:09,3.550000e+01,-3.550000e+01,1.065322e-09,1.597983e-10,3.000000e+00,1.544716e-09,5.859269e-10,1.000000e-07
2025-11-13 15:01:10,3.600000e+01,-3.600000e+01,1.479919e-09,2.219878e-10,3.000000e+00,2.145883e-09,8.139554e-10,1.000000e-07
2025-11-13 15:01:11,3.650000e+01,-3.650000e+01,1.251171e-09,1.876756e-10,3.000000e+00,1.814198e-09,6.881439e-10,1.000000e-07
2025-11-13 15:01:12,3.700000e+01,-3.700000e+01,1.217352e-09,1.826027e-10,3.000000e+00,1.765160e-09,6.695434e-10,1.000000e-07
2025-11-13 15:01:13,3.750000e+01,-3.750000e+01,1.335689e-09,2.003533e-10,3.000000e+00,1.936748e-09,7.346287e-10,1.000000e-07
2025-11-13 15:01:14,3.800000e+01,-3.800000e+01,1.778302e-09,2.667452e-10,3.000000e+00,2.578537e-09,9.780658e-10,1.000000e-07
2025-11-13 15:01:15,3.850000e+01,-3.850000e+01,1.730188e-09,2.595282e-10,3.000000e+00,2.508773e-09,9.516036e-10,1.000000e-07
2025-11-13 15:01:16,3.900000e+01,-3.900000e+01,1.085581e-09,1.628371e-10,3.000000e+00,1.574092e-09,5.970693e-10,1.000000e-07
2025-11-13 15:01:17,3.950000e+01,-3.950000e+01,1.362864e-09,2.044297e-10,3.000000e+00,1.976153e-09,7.495754e-10,1.000000e-07
2025-11-13 15:01:18,4.000000e+01,-4.000000e+01,1.425307e-09,2.137960e-10,3.000000e+00,2.066695e-09,7.839186e-10,1.000000e-07
2025-11-13 15:01:19,4.050000e+01,-4.050000e+01,1.858760e-09,2.788139e-10,3.000000e+00,2.695202e-09,1.022318e-09,1.000000e-07
2025-11-13 15:01:20,4.100000e+01,-4.100000e+01,1.442118e-09,2.163177e-10,3.000000e+00,2.091071e-09,7.931647e-10,1.000000e-07
2025-11-13 15:01:21,4.150000e+01,-4.150000e+01,1.985025e-09,2.977537e-10,3.000000e+00,2.878286e-09,1.091764e-09,1.000000e-07
2025-11-13 15:01:22,4.200000e+01,-4.200000e+01,1.129077e-09,1.693615e-10,3.000000e+00,1.637161e-09,6.209923e-10,1.000000e-07
2025-11-13 15:01:23,4.250000e+01,-4.250000e+01,1.519509e-09,2.279263e-10,3.000000e+00,2.203288e-09,8.357298e-10,1.000000e-07
2025-11-13 15:01:24,4.300000e+01,-4.300000e+01,1.544982e-09,2.317474e-10,3.000000e+00,2.240224e-09,8.497403e-10,1.000000e-07
2025-11-13 15:01:25,4.350000e+01,-4.350000e+01,1.310514e-09,1.965771e-10,3.000000e+00,1.900245e-09,7.207825e-10,1.000000e-07
2025-11-13 15:01:26,4.400000e+01,-4.400000e+01,1.916073e-09,2.874110e-10,3.000000e+00,2.778306e-09,1.053840e-09,1.000000e-07
2025-11-13 15:01:27,4.450000e+01,-4.450000e+01,1.076361e-09,1.614541e-10,3.000000e+00,1.560723e-09,5.919985e-10,1.000000e-07
2025-11-13 15:01:28,4.500000e+01,-4.500000e+01,1.846906e-09,2.770360e-10,3.000000e+00,2.678014e-09,1.015798e-09,1.000000e-07
2025-11-13 15:01:29,4.550000e+01,-4.550000e+01,1.148425e-09,1.722637e-10,3.000000e+00,1.665216e-09,6.316337e-10,1.000000e-07
2025-11-13 15:01:30,4.600000e+01,-4.600000e+01,1.977034e-09,2.965551e-10,3.000000e+00,2.866699e-09,1.087369e-09,1.000000e-07
2025-11-13 15:01:31,4.650000e+01,-4.650000e+01,1.642060e-09,2.463090e-10,3.000000e+00,2.380987e-09,9.031331e-10,1.000000e-07
2025-11-13 15:01:32,4.700000e+01,-4.700000e+01,1.997398e-09,2.996098e-10,3.000000e+00,2.896228e-09,1.098569e-09,1.000000e-07
2025-11-13 15:01:33,4.750000e+01,-4.750000e+01,1.924562e-09,2.886843e-10,3.000000e+00,2.790615e-09,1.058509e-09,1.000000e-07
2025-11-13 15:01:34,4.800000e+01,-4.800000e+01,1.768907e-09,2.653360e-10,3.000000e+00,2.564915e-09,9.728986e-10,1.000000e-07
2025-11-13 15:01:35,4.850000e+01,-4.850000e+01,1.387889e-09,2.081834e-10,3.000000e+00,2.012439e-09,7.633391e-10,1.000000e-07
2025-11-13 15:01:36,4.900000e+01,-4.900000e+01,1.732643e-09,2.598964e-10,3.000000e+00,2.512332e-09,9.529535e-10,1.000000e-07
2025-11-13 15:01:37,4.950000e+01,-4.950000e+01,1.557449e-09,2.336173e-10,3.000000e+00,2.258301e-09,8.565968e-10,1.000000e-07
2025-11-13 15:01:38,5.000000e+01,-5.000000e+01,1.412241e-09,2.118362e-10,3.000000e+00,2.047750e-09,7.767326e-10,1.000000e-07
2025-11-13 15:01:39,5.050000e+01,-5.050000e+01,1.929252e-09,2.893879e-10,3.000000e+00,2.797416e-09,1.061089e-09,1.000000e-07
2025-11-13 15:01:40,5.100000e+01,-5.100000e+01,1.918047e-09,2.877070e-10,3.000000e+00,2.781167e-09,1.054926e-09,1.000000e-07
2025-11-13 15:01:41,5.150000e+01,-5.150000e+01,1.248411e-09,1.872617e-10,3.000000e+00,1.810196e-09,6.866261e-10,1.000000e-07
2025-11-13 15:01:42,5.200000e+01,-5.200000e+01,1.985618e-09,2.978427e-10,3.000000e+00,2.879146e-09,1.092090e-09,1.000000e-07
2025-11-13 15:01:43,5.250000e+01,-5.250000e+01,1.123808e-09,1.685712e-10,3.000000e+00,1.629521e-09,6.180943e-10,1.000000e-07
2025-11-13 15:01:44,5.300000e+01,-5.300000e+01,1.704709e-09,2.557063e-10,3.000000e+00,2.471828e-09,9.375898e-10,1.000000e-07
2025-11-13 15:01:45,5.350000e+01,-5.350000e+01,1.645123e-09,2.467684e-10,3.000000e+00,2.385428e-09,9.048176e-10,1.000000e-07
2025-11-13 15:01:46,5.400000e+01,-5.400000e+01,1.163670e-09,1.745505e-10,3.000000e+00,1.687322e-09,6.400186e-10,1.000000e-07
2025-11-13 15:01:47,5.450000e+01,-5.450000e+01,1.974273e-09,2.961409e-10,3.000000e+00,2.862696e-09,1.085850e-09,1.000000e-07
2025-11-13 15:01:48,5.500000e+01,-5.500000e+01,1.866654e-09,2.799981e-10,3.000000e+00,2.706648e-09,1.026660e-09,1.000000e-07
2025-11-13 15:01:49,5.550000e+01,-5.550000e+01,1.894438e-09,2.841657e-10,3.000000e+00,2.746935e-09,1.041941e-09,1.000000e-07
2025-11-13 15:01:50,5.600000e+01,-5.600000e+01,1.132930e-09,1.699395e-10,3.000000e+00,1.642749e-09,6.231117e-10,1.000000e-07
2025-11-13 15:01:51,5.650000e+01,-5.650000e+01,1.410284e-09,2.115426e-10,3.000000e+00,2.044912e-09,7.756561e-10,1.000000e-07
2025-11-13 15:01:52,5.700000e+01,-5.700000e+01,1.238834e-09,1.858251e-10,3.000000e+00,1.796310e-09,6.813588e-10,1.000000e-07
2025-11-13 15:01:53,5.750000e+01,-5.750000e+01,1.114794e-09,1.672191e-10,3.000000e+00,1.616451e-09,6.131367e-10,1.000000e-07
2025-11-13 15:01:54,5.800000e+01,-5.800000e+01,1.974350e-09,2.961525e-10,3.000000e+00,2.862808e-09,1.085893e-09,1.000000e-07
2025-11-13 15:01:55,5.850000e+01,-5.850000e+01,1.760656e-09,2.640984e-10,3.000000e+00,2.552952e-09,9.683609e-10,1.000000e-07
2025-11-13 15:01:56,5.900000e+01,-5.900000e+01,1.570105e-09,2.355158e-10,3.000000e+00,2.276652e-09,8.635578e-10,1.000000e-07
2025-11-13 15:01:57,5.950000e+01,-5.950000e+01,1.058353e-09,1.587529e-10,3.000000e+00,1.534611e-09,5.820940e-10,1.000000e-07
2025-11-13 15:01:58,6.000000e+01,-6.000000e+01,1.127752e-09,1.691628e-10,3.000000e+00,1.635241e-09,6.202637e-10,1.000000e-07
2025-11-13 15:01:59,6.050000e+01,-6.050000e+01,1.305969e-09,1.958954e-10,3.000000e+00,1.893655e-09,7.182830e-10,1.000000e-07
